run_id,threat_type,aggressor_site_id,defender_site_id,initial_threat_x,initial_threat_y,initial_threat_z,initial_threat_vx,initial_threat_vy,initial_threat_vz,radar_3s_x,radar_3s_y,radar_3s_z,radar_3s_vx,radar_3s_vy,radar_3s_vz,outcome,miss_distance_m,time_to_intercept_s,intercept_x,intercept_y,intercept_z
283,quasi_ballistic,5,1,80000.0,-65000.0,0.0,1704.8503196317752,235.75609233043676,947.7904771219677,85114.55095889542,-64292.731723008765,2853.2264313659052,1704.8503196317752,235.75609233043676,954.3604771219692,HIT,0.00967219739064714,199.21285668386727,418218.4649252185,-15674.704921907254,21890.1315088418
284,supersonic_cruise,4,4,25000.0,85000.0,0.0,1145.647558063797,0.43282769048772823,120.0,28436.942674191378,85001.29848307115,259.7611575195571,1145.647558063797,0.43282769048785835,64.09553699217709,HIT,0.0003059729088931755,237.22496432683764,296776.20108506025,85102.67753341259,1570.78474114788
285,high_ballistic,3,3,45000.0,45000.0,0.0,2878.1277904764356,-21.855606934989357,1610.407222740658,55311.16071635843,44921.70025375337,4001.434463193314,3437.0535721194224,-26.099915415607125,1319.0964877311014,HIT,0.01743653024087987,157.3727313242681,585898.5066899734,40892.58537089289,90743.21167443373
286,quasi_ballistic,3,3,45000.0,45000.0,0.0,1602.5663751709487,58.4716675337639,1120.3455313424136,49807.69912551303,45175.41500260122,3370.8915940272427,1602.5663751709487,58.4716675337639,1126.915531342415,HIT,0.012251806785040623,230.0808920656736,401985.9104274798,-18413.228868172322,36533.78531071741
287,supersonic_cruise,9,0,85000.0,-85000.0,0.0,978.4716919352245,159.5384511685399,120.0,87935.4150758058,-84521.38464649412,259.7611575195571,978.4716919352245,159.5384511685399,64.09553699217709,HIT,0.011464822967117596,225.14410226804674,305297.1303273032,-49080.85861680694,2328.706253122
288,high_ballistic,0,2,15000.0,-75000.0,0.0,3171.600589419378,517.8877566842469,1422.0711754540619,23751.113873855084,-73571.03862707707,4594.370346677287,2917.037957951715,476.3204576409074,1516.741782225759,HIT,0.0055342627735408345,175.76819535074247,527722.4972261456,8721.986242220315,120230.50910541882
289,quasi_ballistic,0,0,15000.0,-75000.0,0.0,1527.2544819222694,116.35807906487445,825.1370403356866,19581.763445766846,-74650.92576280556,2485.266121007063,1527.2544819222694,116.35807906487445,831.7070403356881,HIT,0.009897494206871853,234.03066893994114,368560.13353783375,-23381.781774457755,34987.70271110562
290,supersonic_cruise,5,1,80000.0,-65000.0,0.0,1023.0546143809192,145.16872301676747,120.0,83069.16384314245,-64564.493830949505,259.7611575195571,1023.0546143809192,145.16872301676747,64.09553699217709,HIT,0.033504157773932404,252.20146652059253,338015.8727089956,-28388.23514827268,3139.7147300187307
291,high_ballistic,0,2,15000.0,-75000.0,0.0,2951.0416358442903,538.8406437598759,1493.7515577162185,24691.520070058847,-73230.3926687676,4049.4447647693833,3230.5066900196466,589.8691104108233,1335.0999215897912,HIT,0.02868673531417843,165.9285711844892,551033.3569468532,22876.132456346735,91368.63088788894
292,quasi_ballistic,7,3,90000.0,20000.0,0.0,1619.668343348263,122.42716241567032,930.8712405669614,94859.00503004494,20367.28148724709,2802.4687217008864,1619.668343348263,122.42716241567032,937.441240566963,HIT,0.01670995388167976,212.7165989169111,421001.1112645328,104590.49189636955,17050.99767544944
293,supersonic_cruise,2,2,10000.0,5000.0,0.0,1101.9362727987127,-35.57063795351089,120.0,13305.808818396108,4893.288086139455,259.7611575195571,1101.9362727987127,-35.57063795351089,64.09553699217709,HIT,0.011827227752806412,253.04123782777015,288835.31804224127,-4000.838264189877,2685.6118812719856
294,high_ballistic,3,2,45000.0,45000.0,0.0,2812.2612930606974,-62.94102691941499,1534.3863799415908,53275.390868869,44814.78904512478,4648.78847463258,2758.4636229562725,-61.73698495837829,1534.8811582108567,HIT,0.014086399058388677,178.90102673995824,538491.9734687097,33955.18907847981,122869.52228041226
295,quasi_ballistic,8,4,70000.0,60000.0,0.0,1526.1494155053374,-14.708258747964374,948.6559882102608,74578.44824651605,59955.87522375601,2855.8229646307846,1526.1494155053374,-14.708258747964374,955.2259882102624,HIT,0.018697160593093263,225.44015212433115,411916.10740093066,29393.12709374271,30475.781500105622
296,supersonic_cruise,5,0,80000.0,-65000.0,0.0,1039.1859819752285,-23.7849722860755,120.0,83117.55794592551,-65071.354916858254,259.7611575195571,1039.1859819752285,-23.7849722860755,64.09553699217709,HIT,0.013574896155437223,238.9943924339181,328359.62182087556,-70684.47499634087,3487.2952713909817
297,high_ballistic,8,2,70000.0,60000.0,0.0,3058.0007344357737,-280.4194280138111,1453.3758401122566,78260.41121854476,59242.518236513715,4798.207083933654,2753.4704061816674,-252.49392116214878,1584.6873613112148,HIT,0.008085894307236562,166.5439551512597,528573.8511578754,17948.664302776568,132772.06231771724
298,quasi_ballistic,0,0,15000.0,-75000.0,0.0,1610.2810885572203,50.426393431674505,949.3736741983456,19830.843265671687,-74848.72081970534,2857.976022595039,1610.2810885572203,50.426393431674505,955.9436741983471,HIT,0.04092065738142944,211.5557153016196,354135.5356563949,-73455.2727478712,37879.55223407113
299,supersonic_cruise,8,2,70000.0,60000.0,0.0,937.0380912922889,-161.26833230600548,120.0,72811.11427387659,59516.19500308181,259.7611575195571,937.0380912922889,-161.26833230600548,64.09553699217709,HIT,0.03475490472405311,240.9038849190369,295736.11500516045,21149.832269264156,4100.293751334917
300,high_ballistic,2,2,10000.0,5000.0,0.0,3289.417869520981,200.14848731452022,1375.7811199071418,18565.010910421915,5521.14813184342,4711.21041394225,2855.0036368072974,173.7160439478149,1555.6884713140796,HIT,0.004286296478690193,179.81687965569628,523377.845008202,36237.076322742985,126432.25022814557
301,quasi_ballistic,3,3,45000.0,45000.0,0.0,1621.4362343703067,43.24632752188163,915.1222975049611,49864.30870311102,45129.73898256576,2755.2218925148854,1621.4362343703067,43.24632752188163,921.6922975049627,HIT,0.008209271862262151,236.02788429905766,424990.95017787185,79207.11832268535,33063.70503149908
302,supersonic_cruise,9,0,85000.0,-85000.0,0.0,1014.1756249617848,96.2164101828282,120.0,88042.52687488537,-84711.35076945153,259.7611575195571,1014.1756249617848,96.2164101828282,64.09553699217709,HIT,0.0013051189092601325,229.67318142359838,317928.9423619179,-62901.67096931606,3932.6363932828526
303,high_ballistic,2,2,10000.0,5000.0,0.0,3436.7229212389343,-42.36615902737651,1343.8327861786631,19534.340152319055,4882.465540466492,4315.404563274505,3178.1133841063593,-39.17815317783739,1423.7531877581653,HIT,0.05324577042630922,171.05316488355183,553626.3470641326,-1701.5455971069387,105055.30595704389
304,quasi_ballistic,8,2,70000.0,60000.0,0.0,1624.3230082530772,-146.81149119077165,881.2023733737287,74872.96902475937,59559.56552642776,2653.4621201211885,1624.3230082530772,-146.81149119077165,887.7723733737303,MISS,66.87402581637029,212.4742352122171,409074.80938109686,-2930.9588445657364,27337.99233126365
305,supersonic_cruise,5,1,80000.0,-65000.0,0.0,1015.4457062192959,102.67823875310202,120.0,83046.33711865754,-64691.965283740574,259.7611575195571,1015.4457062192959,102.67823875310202,64.09553699217709,HIT,0.01885630561884357,230.80747747656198,314372.4612133667,-41301.09472870034,3777.197419782182
306,high_ballistic,8,4,70000.0,60000.0,0.0,2701.792482159793,38.479181639991204,1574.1758823392274,78777.7190851979,60125.013097524934,4316.654053715717,2925.9063617325555,41.67103250828205,1424.1696845719023,HIT,0.015228019225360748,159.89841128591507,537847.7773007355,66663.1323858223,107019.70217534056
307,quasi_ballistic,0,0,15000.0,-75000.0,0.0,1710.571642900974,110.4552904300138,916.9816437243313,20131.71492870293,-74668.63412870967,2760.7999311729964,1710.571642900974,110.4552904300138,923.5516437243328,HIT,0.025812546216913358,214.32465991458068,380314.51333847747,-70048.25192611237,33228.231829446646
308,supersonic_cruise,3,2,45000.0,45000.0,0.0,1054.663949051619,-128.19601596396257,120.0,48163.99184715483,44615.41195210826,259.7611575195571,1054.663949051619,-128.19601596396257,64.09553699217709,HIT,0.0013371457004301972,227.92824422512933,285387.7021023081,15780.50716554519,3842.194893101444
309,high_ballistic,6,2,65000.0,-15000.0,0.0,2802.186056009864,288.68347832557066,1542.4196260168392,74150.8816874956,-14057.268752862983,4206.73729148631,3050.293895831986,314.2437490456679,1387.5307638287666,HIT,0.034036428914015066,158.50524626502425,548487.5817147742,34809.27685365533,101362.93679179883
310,quasi_ballistic,8,2,70000.0,60000.0,0.0,1675.405555714574,-173.6192537567412,1135.945617386345,75026.21666714404,59479.14223872969,3417.6918521590374,1675.405555714574,-173.6192537567412,1142.5156173863465,HIT,0.026187572102721553,196.43363526664078,390506.80686167674,-13984.004427188376,31618.958984109377
311,supersonic_cruise,3,3,45000.0,45000.0,0.0,1011.4584121198953,-3.033541614854404,120.0,48034.37523635948,44990.89937515542,259.7611575195571,1011.4584121198953,-3.033541614854404,64.09553699217709,HIT,0.013307316976633066,248.7953499840669,296646.14929019473,44245.26895177028,1575.5735973016099
312,high_ballistic,3,2,45000.0,45000.0,0.0,2890.5043960555076,-142.17472727435378,1545.7354111355376,54151.81557763601,44549.85126969841,4349.69299510743,3050.6051925453526,-150.04957676720107,1435.1826650358066,HIT,0.02139536696151831,163.2954214896359,543149.8590044151,20497.591363154712,108370.80222994224
313,quasi_ballistic,5,2,80000.0,-65000.0,0.0,1561.682220577308,277.985512341817,1097.018032795422,84685.04666173161,-64166.043462974485,3300.9090983862684,1561.682220577308,277.985512341817,1103.5880327954235,HIT,0.073373615776278,203.24348236036568,399409.43728755496,-36810.059949268485,25464.90141454125
314,supersonic_cruise,5,1,80000.0,-65000.0,0.0,964.0894010486456,128.65385152231255,120.0,82892.26820314565,-64614.03844543325,259.7611575195571,964.0894010486456,128.65385152231255,64.09553699217709,HIT,0.0021420046174837402,231.17244130067036,302870.9005519456,-35258.77506110263,3374.6233668760606
315,high_ballistic,0,0,15000.0,-75000.0,0.0,3230.3948087202793,126.39214137810652,1427.1135412846795,24634.39732039922,-74623.04542313941,4262.430720012423,3211.465773466396,125.65152562008784,1406.0952400041376,HIT,0.02740892743809135,167.7843272196802,553833.6217673137,-53917.64604705419,102775.15342968136
316,quasi_ballistic,4,4,25000.0,85000.0,0.0,1508.272886670414,-58.021587920917476,907.9854144500914,29524.81866001115,84825.93523623713,2733.811243350276,1508.272886670414,-58.021587920917476,914.5554144500929,HIT,0.0005494429570799947,234.8217645360437,374008.92373650806,43847.78978610348,38225.326315212595
317,supersonic_cruise,5,0,80000.0,-65000.0,0.0,1126.477028595177,-5.151813646034442,120.0,83379.43108578533,-65015.45544093824,259.7611575195571,1126.477028595177,-5.1518136460343795,64.09553699217709,HIT,0.01488926552992897,235.59429136518952,345391.55662725994,-66213.7378752341,3855.799019573208
318,high_ballistic,7,2,90000.0,20000.0,0.0,2888.0690841007163,-58.81800947005842,1387.1413330113774,98250.1643163152,19831.978311890853,4326.124319488828,2750.054772105205,-56.00722936973292,1427.3264398296062,HIT,0.002915599251718671,156.1388542465778,519390.4010551623,11255.095400070535,107875.61872736545
319,quasi_ballistic,9,0,85000.0,-85000.0,0.0,1626.8102864397008,59.24226778652883,884.5445745755959,89880.43085931917,-84822.2731966406,2663.48872372679,1626.8102864397008,59.24226778652883,891.1145745755974,HIT,0.004695502016998233,201.16514995240865,411016.714359135,-72685.16289870397,18798.671271061954
320,supersonic_cruise,9,0,85000.0,-85000.0,0.0,921.8720680651223,9.326842274733895,120.0,87765.61620419496,-84972.01947317575,259.7611575195571,921.8720680651223,9.326842274733895,64.09553699217709,HIT,0.002417629569161722,238.58081042764618,304940.9850007171,-82774.79441275078,4354.268458632309
321,high_ballistic,4,4,25000.0,85000.0,0.0,3049.7428954677694,-4.513609453909333,1409.7210610757982,33496.51917615435,84987.42517956678,4509.905937007097,2832.1730587181337,-4.191606811162609,1488.586979002362,HIT,0.02029424147379962,175.40365887179453,521773.5153338044,84264.77690286547,115356.33682035565
322,quasi_ballistic,3,2,45000.0,45000.0,0.0,1487.8046173845833,-227.64077487769492,828.1120201894292,49463.41385215361,44317.077675367036,2494.19106056829,1487.8046173845833,-227.64077487769492,834.6820201894308,HIT,0.0160058267148319,209.54017355445572,351389.3908024987,-17114.398555048225,35389.01071886529
323,supersonic_cruise,3,3,45000.0,45000.0,0.0,1018.269850392411,-13.846610636760145,120.0,48054.80955117717,44958.460168089514,259.7611575195571,1018.269850392411,-13.846610636760067,64.09553699217709,HIT,0.0005141165575230212,257.0628100981848,306759.30919422494,41440.55135948063,1546.1849317457693
324,high_ballistic,9,0,85000.0,-85000.0,0.0,2842.548898372174,107.57066733917036,1533.9242674872612,94125.88520021643,-84654.64883942361,4255.963073862176,3041.9617334054938,115.11705352546052,1403.9393579540554,HIT,0.00676415253521341,158.27065648462255,566453.2799130534,-66780.3488190042,103992.02319881244
325,quasi_ballistic,4,4,25000.0,85000.0,0.0,1492.6888394826397,-149.62525904484434,902.8479979823584,29478.06651844796,84551.12422286504,2718.3989939470775,1492.6888394826397,-149.62525904484434,909.4179979823599,HIT,0.03152848580238549,226.18615354073776,363232.1499625436,81053.51527823263,38681.36791949532
326,supersonic_cruise,3,3,45000.0,45000.0,0.0,1137.105633385033,-22.447268849796014,120.0,48411.316900155216,44932.658193450625,259.7611575195571,1137.105633385033,-22.447268849796014,64.09553699217709,HIT,0.03870577633566603,251.25593918953754,330704.54281568364,39359.99037263834,1650.0364065273197
327,high_ballistic,1,2,30000.0,-35000.0,0.0,2767.0305188395487,87.1846242982585,1553.296618450161,39512.2276698114,-34700.28520105392,4022.4284331949216,3170.7425566038023,99.90493298206806,1326.0944777316372,HIT,0.010490970135058791,162.12125076975306,544044.7480531516,-18803.28701147281,90839.74485551621
328,quasi_ballistic,9,0,85000.0,-85000.0,0.0,1591.9051773849017,112.74849620623584,920.7629363148521,89775.71553215472,-84661.75451138144,2772.1438089445587,1591.9051773849017,112.74849620623584,927.3329363148537,HIT,0.025058794641236712,213.6156811119022,422982.2988640667,-54295.70129189814,19932.617173230858
329,supersonic_cruise,9,0,85000.0,-85000.0,0.0,1131.1256932429235,42.35592527930237,120.0,88393.37707972882,-84872.93222416221,259.7611575195571,1131.1256932429235,42.35592527930237,64.09553699217709,HIT,0.011285267086586486,217.3415365550832,330840.59584943927,-75794.2981179074,2500.814735751889
330,high_ballistic,1,1,30000.0,-35000.0,0.0,2961.118442720845,-32.660145421087805,1545.5262427591745,38976.98004293619,-35099.013085533516,4544.076891247227,2992.3266809787183,-33.00436184456242,1499.9772970824054,HIT,0.018283204131509394,172.84753664292717,547216.2944296363,-40704.72206564179,117811.19507142942
331,quasi_ballistic,1,1,30000.0,-35000.0,0.0,1607.4248011583989,-4.001439837051867,860.213544868711,34822.274403475145,-35012.004319511034,2590.4956346061354,1607.4248011583989,-4.001439837051867,866.7835448687125,HIT,0.026949609988044375,226.17247289276023,387345.6126104069,-78300.77174129579,33612.549221845715
332,supersonic_cruise,6,1,65000.0,-15000.0,0.0,1015.263426817508,-81.70016985501529,120.0,68045.79028045264,-15245.10050956509,259.7611575195571,1015.263426817508,-81.70016985501529,64.09553699217709,HIT,0.013293468674641915,236.34561454988406,304953.05796936946,-34309.47685285297,4272.07398918325
333,high_ballistic,2,2,10000.0,5000.0,0.0,3490.6098023910204,101.77822360268019,1365.0275792838995,20141.941995526795,5295.71590599413,4184.138681562776,3380.647331842259,98.57196866471814,1379.9978938542552,HIT,0.029214744937888844,162.4098999603015,559050.5928346408,21009.06100254879,99525.99260102403
334,quasi_ballistic,6,2,65000.0,-15000.0,0.0,1387.6894351694243,94.59244713801256,942.0158564592851,69163.06830550835,-14716.222658585939,2835.9025693778576,1387.6894351694243,94.59244713801256,948.5858564592867,HIT,0.04059325893754685,213.5086583162974,360741.6226672652,-1042.2803764415953,35165.22413178628
335,supersonic_cruise,9,0,85000.0,-85000.0,0.0,916.8944138738267,154.04498692907416,120.0,87750.68324162188,-84537.86503921321,259.7611575195571,916.8944138738267,154.04498692907416,64.09553699217709,HIT,0.008115657075744999,253.7385933820156,317651.49854688323,-45912.84168249688,2678.1881838246463
336,high_ballistic,0,1,15000.0,-75000.0,0.0,3088.941000349332,228.88547654344737,1460.0603527343471,24182.26755497848,-74319.60899064346,4376.371210824504,3060.755851659521,226.79700311887052,1444.0754036081644,HIT,0.008567138404206854,179.06846453532216,563084.8502308785,-34387.8097372443,106577.0049254013
337,quasi_ballistic,3,2,45000.0,45000.0,0.0,1501.0174871914178,-194.62961442190291,805.2590697244173,49503.05246157426,44416.111156734405,2425.632209173254,1501.0174871914178,-194.62961442190291,811.8290697244188,MISS,29.107025162060594,228.02201563038724,387472.3234940159,36593.40454880448,38624.87675432943
338,supersonic_cruise,9,0,85000.0,-85000.0,0.0,1083.8563434243251,20.244066225412013,120.0,88251.56903027324,-84939.26780132373,259.7611575195571,1083.8563434243251,20.244066225412013,64.09553699217709,HIT,0.0016063845861530924,236.91514337008982,341781.9810603368,-80203.87414721679,3246.432223261657
339,high_ballistic,2,2,10000.0,5000.0,0.0,3006.2408417715546,129.84411924414619,1506.8979012460318,18715.68982153949,5376.443913860239,4633.727087094249,2905.2299405131503,125.48130462007701,1529.8606956980793,HIT,0.0020832489019408105,167.51283755556443,496663.3109416568,26019.729112221634,123564.2094013475
340,quasi_ballistic,2,2,10000.0,5000.0,0.0,1463.154873541821,47.85426955541492,897.1296279246405,14389.464620625477,5143.562808666229,2701.2438837739246,1463.154873541821,47.85426955541492,903.6996279246423,HIT,0.013165274490639164,231.787546928516,341128.3621875865,64231.7612884055,34943.49097898644
341,supersonic_cruise,6,2,65000.0,-15000.0,0.0,958.1821750162512,55.92970044477053,120.0,67874.54652504879,-14832.210898665726,259.7611575195571,958.1821750162512,55.92970044477053,64.09553699217709,MISS,71.11513031466068,243.2765983334549,298103.30010973837,-1393.6127301064762,2675.5779516375133
342,high_ballistic,8,2,70000.0,60000.0,0.0,2757.485876047103,-235.20364289970453,1596.1559102572223,78278.27805284731,59293.89260997501,4740.95597796323,2759.4260176157213,-235.36913000832186,1565.603659321073,HIT,0.0098348561633828,173.49025385256158,548733.5196505298,19165.750467723672,129087.85881672327
343,quasi_ballistic,8,4,70000.0,60000.0,0.0,1635.3443809694193,0.9276194064323461,1099.0420238476636,74906.03314290842,60002.78285821929,3306.981071542993,1635.3443809694193,0.9276194064323461,1105.6120238476651,HIT,0.04580135801476671,211.85542934886234,413703.6591974534,26114.757854570365,31931.203462535006
344,supersonic_cruise,2,2,10000.0,5000.0,0.0,1087.54559417792,-25.923998677109353,120.0,13262.63678253381,4922.228003968648,259.7611575195571,1087.54559417792,-25.923998677109353,64.09553699217709,HIT,0.017435327874584815,266.59653004199015,299935.8811612241,-1911.2480981879914,1546.5162890935117
345,high_ballistic,7,1,90000.0,20000.0,0.0,2908.793224356443,-314.41667415279335,1529.1173822762776,98480.95051586424,19083.278855119643,4675.959951964686,2826.9835052880608,-305.5737149601385,1543.9383173215588,HIT,0.006890518909749707,172.08460076142487,576480.3275980488,-32584.529783226193,125500.16424421521
346,quasi_ballistic,9,0,85000.0,-85000.0,0.0,1536.4850185820999,62.79323874311464,909.7133817665057,89609.45505574608,-84811.6202837709,2738.9951452995197,1536.4850185820999,62.79323874311464,916.2833817665072,HIT,0.053521791044045204,203.89013202910658,396249.351207672,-63229.72649985813,19717.102399811403
347,supersonic_cruise,1,1,30000.0,-35000.0,0.0,901.0108008682364,30.911897627724397,120.0,32703.03240260473,-34907.264307117,259.7611575195571,901.0108008682364,30.911897627724446,64.09553699217709,HIT,0.009122818717649165,281.2590032168106,283417.3993027435,-26305.750479815637,3913.4793868750503
348,high_ballistic,4,2,25000.0,85000.0,0.0,2957.67655842381,-357.188104311574,1537.511391160288,34772.586258422234,83819.79943008831,4143.810114156956,3257.5287528073954,-393.4001899706684,1366.5550380523152,HIT,0.01841494437500278,156.19462171215707,533808.4702540041,23553.007946244892,98379.26660106429
349,quasi_ballistic,6,2,65000.0,-15000.0,0.0,1574.5651587100733,-21.920294392873824,876.8637460952355,69723.69547613048,-15065.760883178627,2640.4462382857087,1574.5651587100733,-21.920294392873824,883.433746095237,HIT,0.046729011298181286,207.53705538873166,385550.82342521625,-65169.863851115835,30408.318008258917
350,supersonic_cruise,9,0,85000.0,-85000.0,0.0,1102.966358990926,90.89737312460561,120.0,88308.89907697245,-84727.30788062618,259.7611575195571,1102.966358990926,90.89737312460561,64.09553699217709,HIT,0.008609546069166104,227.08773295144314,335470.1296852928,-64358.32160033248,2658.631684126465
351,high_ballistic,9,0,85000.0,-85000.0,0.0,3135.7279480097577,104.4112645292756,1354.1633161832342,93070.6668767202,-84731.26860870485,4691.100599191433,2690.2222922399683,89.57713043183534,1548.9851997304743,HIT,0.013213667062863334,165.0541778256956,529032.4278417318,-70214.9213541211,126897.69529931514
352,quasi_ballistic,0,1,15000.0,-75000.0,0.0,1433.0940237207453,172.2246186220221,994.7530921379205,19299.28207116227,-74483.32614413404,2994.114276413764,1433.0940237207453,172.2246186220221,1001.323092137922,HIT,0.0245442700643047,246.64579450799488,366974.692133771,-39262.82673541884,37636.48035487531
353,supersonic_cruise,3,2,45000.0,45000.0,0.0,1115.6074500882935,-147.14238077790628,120.0,48346.82235026485,44558.57285766615,259.7611575195571,1115.6074500882935,-147.14238077790628,64.09553699217709,HIT,0.005055791082320649,229.98306680849862,301570.82251661207,11159.74401361413,3964.941279654354
354,high_ballistic,0,0,15000.0,-75000.0,0.0,3223.498680971349,-32.619823437001216,1412.437625902447,24705.306039274583,-75098.21172605763,4177.969918441075,3235.102013091528,-32.73724201926261,1377.941639480355,HIT,0.0733436639314051,172.63838579195823,573502.7816405572,-80651.70287388779,96777.73099239073
355,quasi_ballistic,7,2,90000.0,20000.0,0.0,1582.1924250245122,54.89210204321747,892.3274423215972,94746.57727507321,20164.676306129695,2686.837326964794,1582.1924250245122,54.89210204321747,898.8974423215988,HIT,0.018760227161481735,201.08307216829002,402522.5859696033,66362.54928576524,16350.802151616059
356,supersonic_cruise,0,0,15000.0,-75000.0,0.0,927.5218309760638,-2.847430869260812,120.0,17782.56549292817,-75008.54229260789,259.7611575195571,927.5218309760638,-2.8474308692607786,64.09553699217709,HIT,0.009157435379676717,250.99139625952884,247799.99901330477,-75714.68065010107,4496.673275289825
357,high_ballistic,2,2,10000.0,5000.0,0.0,3247.282200693658,-138.0853039444618,1430.6133007109488,18787.14755184621,4626.341086018856,4713.991325875606,2929.049183948736,-124.55297132705061,1556.6154419585316,HIT,0.016827112725728788,169.3023947903685,505895.0397095375,-16087.114586015861,127927.80884979237
358,quasi_ballistic,4,2,25000.0,85000.0,0.0,1615.9479862947164,-310.1839159318669,1042.8725535476901,29847.843958884114,84069.44825220446,3138.4726606430722,1615.9479862947164,-310.1839159318669,1049.4425535476917,HIT,0.055749936068107867,215.44268679117727,376083.0041919551,41054.31720568164,39147.6205647104
359,supersonic_cruise,4,4,25000.0,85000.0,0.0,914.1438808312837,-104.56851009743944,120.0,27742.431642493757,84686.29446970765,259.7611575195571,914.1438808312837,-104.56851009743944,64.09553699217709,HIT,0.005583984640550913,277.1348411239207,278341.11893451854,56020.42255620389,3414.9639380977046
360,high_ballistic,6,2,65000.0,-15000.0,0.0,3164.9108597614845,314.6603059889578,1437.938861718167,73395.0489724247,-14165.351317776294,4834.746714230701,2798.3496574749092,278.2162274079053,1596.8672380768967,HIT,0.011352727214818725,166.9046765971606,532057.644150221,31435.586581796364,134797.19545425504
361,quasi_ballistic,3,2,45000.0,45000.0,0.0,1716.2789522987996,-94.81334689105914,1054.4976340278906,50148.83685689623,44715.55995932693,3173.3479020836744,1716.2789522987996,-94.81334689105914,1061.0676340278922,HIT,0.03731905004978082,200.4194441153764,384835.3395852816,4896.026613725084,41390.40340414937
362,supersonic_cruise,4,4,25000.0,85000.0,0.0,1179.8825620459909,-79.11159451978327,120.0,28539.647686137905,84762.66521644022,259.7611575195571,1179.8825620459909,-79.11159451978317,64.09553699217709,HIT,0.011497970261954645,234.29099319211232,301435.85700907826,66464.86593723678,1709.396222843191
363,high_ballistic,5,2,80000.0,-65000.0,0.0,2682.2619752513515,295.01787218060514,1582.7543696761877,88130.69970263139,-64105.71683610993,4655.113139510902,2710.2332342103714,298.0943879633446,1536.9893798369642,HIT,0.0028775560077918035,171.4355632336323,544630.3609364838,-13896.02099736095,124381.29901902234
364,quasi_ballistic,7,2,90000.0,20000.0,0.0,1582.481316269197,111.9218729335237,969.1036896383354,94747.44394880778,20335.76561880058,2917.1660689150085,1582.481316269197,111.9218729335237,975.6736896383369,HIT,0.020070079786708304,211.72896560017088,422046.4547747193,63386.822740873075,17516.889652789083
365,supersonic_cruise,7,2,90000.0,20000.0,0.0,1103.7579392372681,-4.12832910716614,120.0,93311.27381771221,19987.615012678434,259.7611575195571,1103.7579392372681,-4.128329107166104,64.09553699217709,HIT,0.0007567486571319382,223.41220446751728,336592.9943830521,19077.68089389053,1699.5824468143069
366,high_ballistic,6,2,65000.0,-15000.0,0.0,2820.6992410932025,320.9405209438082,1539.2275140709671,73161.75500034526,-14071.351577131863,4743.462680656485,2720.5850001149665,309.5494742893637,1566.4392268854913,HIT,0.0026066458528720728,174.01635230742585,538426.2776864537,38866.669746497166,129175.6503430494
367,quasi_ballistic,2,2,10000.0,5000.0,0.0,1549.7401545016994,115.4507165488438,1080.6324555375702,14649.220463505117,5346.352149646518,3251.752366612713,1549.7401545016994,115.4507165488438,1087.2024555375717,HIT,0.04072089130396576,232.24368282548772,361523.2634559511,-43063.14421631482,35580.106080534664
368,supersonic_cruise,0,0,15000.0,-75000.0,0.0,977.3974006746156,149.4343391676948,120.0,17932.192202023798,-74551.69698249665,259.7611575195571,977.3974006746156,149.4343391676948,64.09553699217709,MISS,81.17422285872652,270.8531800741425,279731.19274846755,-34525.23393175253,3155.6142023203965
369,high_ballistic,3,2,45000.0,45000.0,0.0,2715.6519961598024,-119.70671284039489,1623.491531707648,54931.879347484064,44562.19993184102,3951.0245727682945,3310.626449161306,-145.93335605297793,1302.2931909227616,HIT,0.04097831477002444,159.00367047088812,571401.7542691939,21796.060587490978,87739.86555328369
